name,id,lat,lon,weight,track
"Skogsbrynet, Göteborg",9021014005880000,57.754111,11.958701,1275,
"Kvillängen, Göteborg",9022014004160001,57.732123,11.958844,1275,A
"Skogsbrynet, Göteborg",9022014005880001,57.754102,11.958871,1275,A
"Kvillängen, Göteborg",9021014004160000,57.732204,11.958889,1275,
"Kvillängen, Göteborg",9022014004160002,57.732276,11.958934,1275,B
"Frihamnsporten, Göteborg",9022014002472002,57.718253,11.959051,1275,B
"Brunnsgatan, Göteborg",9022014001745002,57.693650,11.959141,5281,B
"Frihamnsporten, Göteborg",9022014002472003,57.718352,11.959150,1275,C
"Hagryd, Kungsbacka",9022014019220001,57.536905,11.959258,1275,A
"Hagryd, Kungsbacka",9021014019220000,57.536986,11.959267,1275,
"Hagryd, Kungsbacka",9022014019220002,57.537067,11.959267,1275,B
"Frihamnsporten, Göteborg",9022014002472001,57.718109,11.959339,1275,A
"Färjås, Kungsbacka",9022014019322002,57.483725,11.959348,265,B
"Bäckstensgatan, Mölndal",9022014012258001,57.651940,11.959411,1275,A
"Sagagatan, Kungälv",9022014014134002,57.865119,11.959438,1275,B
"Äsperödsbron, Uddevalla",9022014021323002,58.344217,11.959465,1286,B
"Färjås, Kungsbacka",9021014019322000,57.483680,11.959483,265,
"Bäckstensgatan, Mölndal",9021014012258000,57.651616,11.959519,1275,
"Sagagatan, Kungälv",9021014014134000,57.865119,11.959519,1275,
"Frihamnsporten, Göteborg",9021014002472000,57.718199,11.959528,1275,
"Gåsmossen, Göteborg",9022014002977002,57.633611,11.959537,1275,B
"Sagagatan, Kungälv",9022014014134001,57.865101,11.959590,1275,A
"Hanebacka, Kungsbacka",9022014019272001,57.503752,11.959599,1275,A
"Frihamnen, Göteborg",9022014002470002,57.720384,11.959617,10734,B
"Färjås, Kungsbacka",9022014019322001,57.483635,11.959617,265,A
"Bäckstensgatan, Mölndal",9022014012258002,57.651301,11.959653,1275,B
"Bräcke, Uddevalla",9022014021316002,58.353197,11.959725,1278,B
"Äsperödsbron, Uddevalla",9021014021323000,58.344415,11.959761,1286,
"Brunnsgatan, Göteborg",9022014001745001,57.693874,11.959770,5281,A
"Gåsmossen, Göteborg",9021014002977000,57.633763,11.959806,1275,
"Sahlgrenska Huvudentré, Göteborg",9022014005600003,57.683600,11.959878,12010,C
"Hanebacka, Kungsbacka",9021014019272000,57.503564,11.959950,1275,
"Dal, Stenungsund",9022014015103002,58.069219,11.959968,55,B
"Bräcke, Uddevalla",9021014021316000,58.353368,11.959977,1278,
"Dal, Stenungsund",9021014015103000,58.069354,11.959986,55,
"Dal, Stenungsund",9022014015103001,58.069489,11.960013,55,A
"Frihamnen, Göteborg",9021014002470000,57.720312,11.960040,10734,
"Äsperödsbron, Uddevalla",9022014021323001,58.344361,11.960040,1286,A
"Gåsmossen, Göteborg",9022014002977001,57.633916,11.960067,1275,A
"Bräcke, Uddevalla",9022014021316001,58.353548,11.960238,1278,A
"Pilgatan, Göteborg",9022014005279002,57.696715,11.960274,1275,B
"Pilgatan, Göteborg",9021014005279000,57.696751,11.960301,1275,
"Hanebacka, Kungsbacka",9022014019272002,57.503375,11.960301,1275,B
"Skogen, Stenungsund",9022014015247001,58.116080,11.960319,265,A
"Backa, Uddevalla",9022014021585001,58.180856,11.960391,55,A
"Tingstadsvass, Göteborg",9022014006770001,57.726568,11.960435,1275,A
"Skogen, Stenungsund",9021014015247000,58.116062,11.960444,265,
"Frihamnen, Göteborg",9022014002470001,57.720249,11.960453,10734,A
"Pilgatan, Göteborg",9022014005279001,57.696346,11.960543,1275,A
"Skogen, Stenungsund",9022014015247002,58.116026,11.960543,265,B
"Tingstadsvass, Göteborg",9021014006770000,57.726595,11.960552,1275,
"Arnebo, Kungälv",9021014014358000,57.931288,11.960633,55,
"Arnebo, Kungälv",9022014014358002,57.931288,11.960633,55,B
"Tingstadsvass, Göteborg",9022014006770002,57.726604,11.960669,1275,B
"Backa, Uddevalla",9021014021585000,58.179966,11.960669,55,
"Sahlgrenska Huvudentré, Göteborg",9021014005600000,57.683627,11.960831,12010,
"Backa, Uddevalla",9022014021585002,58.179085,11.960930,55,B
"Åketorpsgatan, Göteborg",9022014007635002,57.754776,11.960966,1275,B
"Sahlgrenska Huvudentré, Göteborg",9022014005600001,57.683618,11.961253,12010,A
"Sahlgrenska Huvudentré, Göteborg",9022014005600002,57.683690,11.961361,12010,B
"Åketorpsgatan, Göteborg",9021014007635000,57.754956,11.961586,1275,
"Handelshögskolan, Göteborg",9022014004370004,57.697722,11.961703,5281,D
"Särö skola, Kungsbacka",9021014019214000,57.519663,11.961730,1275,
"Särö skola, Kungsbacka",9022014019214002,57.519663,11.961730,1275,B
"Åketorpsgatan, Göteborg",9022014007635001,57.754893,11.961811,1275,A
"Lyckevägen, Uddevalla",9021014021333000,58.344630,11.961856,1278,
"Lyckevägen, Uddevalla",9022014021333002,58.344630,11.961856,1278,B
"Sahlgrenska, Göteborg",9022014005597023,57.682467,11.962188,111,X
"Tjurbacken, Stenungsund",9022014015104002,58.061093,11.962197,55,B
"Handelshögskolan, Göteborg",9021014004370000,57.696976,11.962287,5281,
"Tjurbacken, Stenungsund",9021014015104000,58.061120,11.962287,55,
"Tjurbacken, Stenungsund",9022014015104001,58.061138,11.962350,55,A
"Handelshögskolan, Göteborg",9022014004370003,57.697488,11.962359,5281,C
"Handelshögskolan, Göteborg",9022014004370001,57.696149,11.962449,5281,A
"Löstorp, Kungälv",9022014014198001,57.901381,11.962467,55,A
"Stenkelås, Kungsbacka",9022014019460001,57.414391,11.962503,1275,A
"Hagakyrkan, Göteborg",9022014003040002,57.699600,11.962530,10734,B
"Varpemossen, Göteborg",9022014007282001,57.633728,11.962530,1275,A
"Handelshögskolan, Göteborg",9022014004370002,57.696526,11.962575,5281,B
"Skälbergshagen, Stenungsund",9022014015246001,58.107513,11.962593,265,A
"Skälbergshagen, Stenungsund",9021014015246000,58.107513,11.962665,265,
"Hagakyrkan, Göteborg",9021014003040000,57.699574,11.962674,10734,
"Löstorp, Kungälv",9021014014198000,57.901318,11.962674,55,
"Intaget, Stenungsund",9022014015245001,58.098704,11.962683,265,A
"Skälbergshagen, Stenungsund",9022014015246002,58.107504,11.962719,265,B
"Varpemossen, Göteborg",9021014007282000,57.633377,11.962755,1275,
"Intaget, Stenungsund",9021014015245000,58.098713,11.962755,265,
"Hagakyrkan, Göteborg",9022014003040001,57.699529,11.962791,10734,A
"Intaget, Stenungsund",9022014015245002,58.098704,11.962800,265,B
"Löstorp, Kungälv",9022014014198002,57.901264,11.962899,55,B
"Varpemossen, Göteborg",9022014007282002,57.633026,11.962952,1275,B
"Stenkelås, Kungsbacka",9021014019460000,57.414355,11.962952,1275,
"Löstorp östra, Kungälv",9022014014827002,57.908429,11.963150,55,B
"Löstorp östra, Kungälv",9021014014827000,57.908402,11.963168,55,
"Löstorp östra, Kungälv",9022014014827001,57.908375,11.963195,55,A
"Nordmannerödsvägen, Uddevalla",9022014021341003,58.355921,11.963213,1278,C
"Munkegärde, Kungälv",9022014014160001,57.887511,11.963366,1322,A
"Furulid, Kungsbacka",9022014019370002,57.452568,11.963384,1275,B
"Stenkelås, Kungsbacka",9022014019460002,57.414310,11.963402,1275,B
"Sigelhults kyrkogård, Uddevalla",9022014021360002,58.337682,11.963519,57,B
"Eklanda skog, Mölndal",9022014012257002,57.653782,11.963564,1275,B
"Sigelhults kyrkogård, Uddevalla",9021014021360000,58.337691,11.963564,57,
"Nordmannerödsvägen, Uddevalla",9021014021341000,58.355966,11.963600,1278,
"Sigelhults kyrkogård, Uddevalla",9022014021360001,58.337691,11.963600,57,A
"Grönsakstorget, Göteborg",9022014002850004,57.702531,11.963618,12010,D
"Domkyrkan, Göteborg",9022014002130001,57.704455,11.963636,12010,A
"Domkyrkan, Göteborg",9021014002130000,57.704302,11.963699,12010,
"Äsperödsskolan, Uddevalla",9021014021335000,58.344828,11.963708,57,
"Äsperödsskolan, Uddevalla",9022014021335002,58.344828,11.963708,57,B
"Domkyrkan, Göteborg",9022014002130002,57.704131,11.963761,12010,B
"Nordmannerödsvägen, Uddevalla",9022014021341001,58.356083,11.963761,1278,A
"Eklanda skog, Mölndal",9021014012257000,57.653720,11.963770,1275,
"Nordmannerödsvägen, Uddevalla",9022014021341002,58.355885,11.963851,1278,B
"Sahlgrenska, Göteborg",9021014005597000,57.681820,11.963887,111,
"Sahlgrenska, Göteborg",9022014005597001,57.681820,11.963887,111,A
"Eklanda skog, Mölndal",9022014012257001,57.653639,11.963950,1275,A
"Grössbyn, Stenungsund",9022014015240003,58.089750,11.963959,265,C
"Furulid, Kungsbacka",9021014019370000,57.452676,11.963995,1275,
"Eklanda torg, Mölndal",9022014012253002,57.651032,11.964013,1275,B
"Grössbyn, Stenungsund",9022014015240004,58.089804,11.964049,265,D
"Grönsakstorget, Göteborg",9022014002850003,57.702639,11.964112,12010,C
"Medicinaregatan, Göteborg",9022014004800002,57.685263,11.964157,12010,B
"Munkegärde, Kungälv",9021014014160000,57.887340,11.964157,1322,
"Eklanda torg, Mölndal",9021014012253000,57.651032,11.964166,1275,
"Maleviksvägen, Kungsbacka",9022014019221001,57.532149,11.964166,1275,A
"Höghus, Dals-Ed",9021014044610000,58.903094,11.964175,57,
"Höghus, Dals-Ed",9022014044610002,58.903067,11.964175,57,B
"Höghus, Dals-Ed",9022014044610001,58.903130,11.964184,57,A
"Anekdotgatan, Göteborg",9022014001090002,57.727305,11.964211,1275,B
"Operan, Göteborg",9022014005180002,57.710594,11.964229,1275,B
"Vikingatorget, Kungälv",9022014014130002,57.871250,11.964247,1275,B
"Kårslätt, Dals-Ed",9022014044401001,58.896910,11.964247,276,A
"Operan, Göteborg",9021014005180000,57.710576,11.964265,1275,
"Kårslätt, Dals-Ed",9021014044401000,58.896874,11.964283,276,
"Eklanda torg, Mölndal",9022014012253001,57.651014,11.964301,1275,A
"Kårslätt, Dals-Ed",9022014044401002,58.896829,11.964319,276,B
"Medicinaregatan, Göteborg",9021014004800000,57.685442,11.964337,12010,
"Medicinaregatan, Göteborg",9022014004800004,57.685667,11.964337,12010,D
"Anekdotgatan, Göteborg",9021014001090000,57.727332,11.964409,1275,
"Medicinaregatan, Göteborg",9022014004800001,57.685496,11.964418,12010,A
"Operan, Göteborg",9022014005180001,57.710397,11.964418,1275,A
"Maleviksvägen, Kungsbacka",9021014019221000,57.531826,11.964427,1275,
"Grönsakstorget, Göteborg",9021014002850000,57.702495,11.964436,12010,
"Medicinaregatan, Göteborg",9022014004800003,57.685317,11.964481,12010,C
"Vikingatorget, Kungälv",9021014014130000,57.871232,11.964481,1275,
"Grössbyn, Stenungsund",9022014015240001,58.089813,11.964580,265,A
"Grössbyn, Stenungsund",9021014015240000,58.089957,11.964597,265,
"Furulid, Kungsbacka",9022014019370001,57.452784,11.964597,1275,A
"Anekdotgatan, Göteborg",9022014001090001,57.727359,11.964606,1275,A
"Askims Svartmosse, Göteborg",9021014001179000,57.629925,11.964606,1275,
"Askims Svartmosse, Göteborg",9022014001179001,57.629925,11.964606,1275,A
"Askims Svartmosse, Göteborg",9022014001179070,57.629916,11.964606,1275,70
"Maleviksvägen, Kungsbacka",9022014019221002,57.531592,11.964633,1275,B
"Smidesgatan, Göteborg",9022014006060001,57.720995,11.964705,1275,A
"Vikingatorget, Kungälv",9022014014130001,57.871196,11.964705,1275,A
"Stenstugan, Kungsbacka",9022014019320002,57.482799,11.964732,265,B
"Smidesgatan, Göteborg",9021014006060000,57.720950,11.964759,1275,
"Smidesgatan, Göteborg",9022014006060002,57.720896,11.964795,1275,B
"Grönsakstorget, Göteborg",9022014002850001,57.702531,11.964894,12010,A
"Särö centrum, Kungsbacka",9022014019205002,57.520904,11.964921,1275,B
"Källeröd, Kungälv",9021014014360000,57.922973,11.964930,55,
"Källeröd, Kungälv",9022014014360001,57.922973,11.964930,55,A
"Munkegärde, Kungälv",9022014014160002,57.887151,11.964948,1322,B
"Särö centrum, Kungsbacka",9022014019205001,57.520724,11.964966,1275,A
"Eklanda by, Mölndal",9022014012256001,57.651796,11.964975,1275,A
"Eklanda by, Mölndal",9022014012256002,57.651931,11.964975,1275,B
"Eklanda by, Mölndal",9021014012256000,57.651868,11.964984,1275,
"Aspliden, Stenungsund",9022014015284001,58.134759,11.965020,55,A
"Aspliden, Stenungsund",9021014015284000,58.134750,11.965065,55,
"Ellered, Göteborg",9022014002220001,57.847536,11.965101,265,A
"Särö centrum, Kungsbacka",9021014019205000,57.520841,11.965110,1275,
"Aspliden, Stenungsund",9022014015284002,58.134732,11.965119,55,B
"Sahlgrenska Södra, Göteborg",9022014005595002,57.681739,11.965137,1275,B
"Grönsakstorget, Göteborg",9022014002850002,57.702252,11.965164,12010,B
"Sahlgrenska Södra, Göteborg",9021014005595000,57.681469,11.965173,1275,
"Sahlgrenska Södra, Göteborg",9022014005595001,57.681200,11.965182,1275,A
"Eklanda lund, Mölndal",9022014012254002,57.648695,11.965200,1275,B
"Björnåsen, Uddevalla",9022014021295001,58.168972,11.965218,55,A
"Stenstugan, Kungsbacka",9021014019320000,57.482637,11.965227,265,
"Kaprifolhemmet, Uddevalla",9022014021332002,58.343156,11.965236,57,B
"Kaprifolhemmet, Uddevalla",9021014021332000,58.343219,11.965281,57,
"Kaprifolhemmet, Uddevalla",9022014021332001,58.343273,11.965308,57,A
"Vasa Viktoriagatan, Göteborg",9022014007320003,57.698585,11.965317,5281,C
"Vasa Viktoriagatan, Göteborg",9022014007320004,57.698459,11.965335,5281,D
"Särö centrum, Kungsbacka",9022014019205003,57.520805,11.965362,1275,C
"Ellered, Göteborg",9021014002220000,57.847464,11.965371,265,
"Eklanda lund, Mölndal",9021014012254000,57.648407,11.965389,1275,
"Björnåsen, Uddevalla",9021014021295000,58.168460,11.965460,55,
"Eklanda lund, Mölndal",9022014012254001,57.648110,11.965550,1275,A
PENDELPARKERING-BUKÄRR,0000000800000141,57.520805,11.965559,1275,
"Ellered, Göteborg",9022014002220002,57.847401,11.965631,265,B
"Björnåsen, Uddevalla",9022014021295002,58.167947,11.965694,55,B
"Stenstugan, Kungsbacka",9022014019320001,57.482457,11.965721,265,A
"Grössbyn, Stenungsund",9022014015240002,58.090442,11.965766,265,B
"Vasa Viktoriagatan, Göteborg",9021014007320000,57.698360,11.965928,5281,
"Köperöd, Uddevalla",9022014021664001,58.302885,11.965937,265,A
"Lilla Bommens Hamn, Göteborg",9021014004381000,57.711817,11.966027,441,
"Lilla Bommens Hamn, Göteborg",9022014004381001,57.711817,11.966027,441,A
"Lilla Bommen, Göteborg",9021014004380000,57.709552,11.966036,8757,
"Köperöd, Uddevalla",9022014021664003,58.302633,11.966081,265,C
"Vasa Viktoriagatan, Göteborg",9022014007320002,57.698198,11.966090,5281,B
"Klev, Kungsbacka",9022014019270002,57.502979,11.966126,1275,B
"Köperöd, Uddevalla",9021014021664000,58.302705,11.966126,265,
"Munkegärdeskolan, Kungälv",9021014014162000,57.887916,11.966287,55,
"Munkegärdeskolan, Kungälv",9022014014162001,57.887916,11.966287,55,A
"Rossås, Stenungsund",9021014015189000,58.038647,11.966323,55,
"Rossås, Stenungsund",9022014015189001,58.038647,11.966323,55,A
"Köperöd, Uddevalla",9022014021664002,58.302597,11.966350,265,B
"Gundal, Kungsbacka",9022014019252002,57.562416,11.966449,311,B
"Brunnsparken, Göteborg",9022014001760011,57.706783,11.966548,12010,E3
"Klev, Kungsbacka",9021014019270000,57.502988,11.966629,1275,
"Lilla Bommen, Göteborg",9022014004380002,57.709363,11.966701,8757,B
"Lilla Bommen, Göteborg",9022014004380001,57.708994,11.966818,8757,A
"Enekas, Uddevalla",9022014021353001,58.364155,11.966836,267,A
"Enekas, Uddevalla",9021014021353000,58.364182,11.966881,267,
"Brunnsparken, Göteborg",9022014001760008,57.706297,11.966926,12010,D2
"Vasa Viktoriagatan, Göteborg",9022014007320001,57.698171,11.966935,5281,A
"Enekas, Uddevalla",9022014021353002,58.364200,11.966935,267,B
"Brunnsparken, Göteborg",9022014001760007,57.706270,11.967043,12010,D1
"Brunnsparken, Göteborg",9022014001760012,57.706864,11.967096,12010,E2
"Österled, Uddevalla",9021014021331000,58.342707,11.967096,1286,
"Österled, Uddevalla",9022014021331002,58.342707,11.967096,1286,B
"Klev, Kungsbacka",9022014019270001,57.502997,11.967105,1275,A
"Kungälv resecentrum västra, Kungälv",9022014014002002,57.871151,11.967123,1275,B
"Brunnsparken, Göteborg",9022014001760010,57.706801,11.967132,12010,E1
"Alhagen, Uddevalla",9022014021354001,58.360874,11.967186,267,A
"Strandskolan, Kungälv",9022014014966002,57.868535,11.967204,1275,B
"Strandskolan, Kungälv",9021014014966000,57.868517,11.967222,1275,
"Alhagen, Uddevalla",9021014021354000,58.360919,11.967231,267,
"Kungälv resecentrum västra, Kungälv",9021014014002000,57.871214,11.967249,1275,
"Strandskolan, Kungälv",9022014014966001,57.868490,11.967249,1275,A
"Alhagen, Uddevalla",9022014021354002,58.360955,11.967258,267,B
"Gundal, Kungsbacka",9021014019252000,57.562326,11.967312,311,
"Båtsman Grås Gata, Göteborg",9022014001807001,57.758057,11.967348,1275,A
"Brunnsparken, Göteborg",9022014001760013,57.707673,11.967393,12010,A3
"Björkebacka, Kungälv",9021014014359000,57.930902,11.967438,55,
"Björkebacka, Kungälv",9022014014359002,57.930902,11.967438,55,B
"Båtsman Grås Gata, Göteborg",9021014001807000,57.757707,11.967546,1275,
"Wavrinskys Plats, Göteborg",9022014007340030,57.689065,11.967582,12010,30
"Stenkolsgatan, Göteborg",9022014006240001,57.721408,11.967591,1275,A
"Äsperödshemmet, Uddevalla",9021014021334000,58.345161,11.967591,1278,
"Äsperödshemmet, Uddevalla",9022014021334002,58.345161,11.967591,1278,B
"Båtsman Kapers Gata, Göteborg",9022014001806002,57.761240,11.967618,1275,B
"Stenkolsgatan, Göteborg",9021014006240000,57.721372,11.967663,1275,
KUNGÄLV,0000000800000025,57.871816,11.967663,1322,
"Brunnsparken, Göteborg",9022014001760002,57.707457,11.967699,12010,A2
"Brunnsparken, Göteborg",9022014001760014,57.707682,11.967699,12010,A4
"Stenkolsgatan, Göteborg",9022014006240002,57.721327,11.967717,1275,B
"Båtsman Grås Gata, Göteborg",9022014001807002,57.757347,11.967762,1275,B
"Kungälv resecentrum, Kungälv",9022014014001023,57.871933,11.967762,1322,X
"Brunnsparken, Göteborg",9022014001760001,57.707035,11.967834,12010,A1
"Brunnsparken, Göteborg",9021014001760000,57.706945,11.967843,12010,
"Köpstaden, Kungsbacka",9022014019452002,57.412548,11.967852,1275,B
"Kungälv resecentrum, Kungälv",9022014014001011,57.871232,11.967906,1322,A
"Båtsman Kapers Gata, Göteborg",9021014001806000,57.761347,11.967941,1275,
"Kungälv resecentrum, Kungälv",9022014014001014,57.872148,11.968121,1322,D
"Wavrinskys Plats, Göteborg",9022014007340005,57.689272,11.968166,12010,E
"Gundal, Kungsbacka",9022014019252001,57.562236,11.968166,311,A
"Pettersborg, Uddevalla",9022014021586002,58.164262,11.968166,55,B
"Wavrinskys Plats, Göteborg",9022014007340004,57.688966,11.968193,12010,D
"Pettersborg, Uddevalla",9021014021586000,58.164379,11.968211,55,
"Pettersborg, Uddevalla",9022014021586001,58.164478,11.968229,55,A
"Kungälv resecentrum, Kungälv",9022014014001001,57.871762,11.968238,1322,1
"Torpfors, Dals-Ed",9022014044402001,58.894941,11.968238,276,A
"Båtsman Kapers Gata, Göteborg",9022014001806001,57.761455,11.968256,1275,A
"Kungälv resecentrum, Kungälv",9022014014001002,57.871780,11.968301,1322,2
"Köpstaden, Kungsbacka",9021014019452000,57.412242,11.968355,1275,
"Torpfors, Dals-Ed",9021014044402000,58.894779,11.968373,276,
"Kungälv resecentrum, Kungälv",9022014014001003,57.871798,11.968382,1322,3
"Kungälv resecentrum, Kungälv",9022014014001013,57.872077,11.968391,1322,C
"Wavrinskys Plats, Göteborg",9022014007340003,57.689020,11.968418,12010,C
"Kungälv resecentrum, Kungälv",9021014014001000,57.871843,11.968427,1322,
"Wavrinskys Plats, Göteborg",9022014007340002,57.688724,11.968445,12010,B
"Brunnsparken, Göteborg",9022014001760003,57.707053,11.968454,12010,B1
"Kungälv resecentrum, Kungälv",9022014014001004,57.871807,11.968454,1322,4
"Rishagen, Kungälv",9022014014826002,57.909121,11.968463,55,B
"Rishagen, Kungälv",9021014014826000,57.909094,11.968481,55,
"Rishagen, Kungälv",9022014014826001,57.909067,11.968481,55,A
"Kungälv resecentrum, Kungälv",9022014014001005,57.871825,11.968517,1322,5
"Torpfors, Dals-Ed",9022014044402002,58.894617,11.968526,276,B
"Kungälv resecentrum, Kungälv",9022014014001006,57.871852,11.968598,1322,6
"Wavrinskys Plats, Göteborg",9021014007340000,57.688930,11.968616,12010,
"Wavrinskys Plats, Göteborg",9022014007340001,57.689011,11.968625,12010,A
"Nordverk, Uddevalla",9022014021340001,58.355885,11.968625,265,A
"Nordverk, Uddevalla",9021014021340000,58.355867,11.968643,265,
"Nordverk, Uddevalla",9022014021340002,58.355840,11.968643,265,B
"Kungälv resecentrum, Kungälv",9022014014001007,57.871870,11.968679,1322,7
"Sigelhult, Uddevalla",9022014021774001,58.331048,11.968679,57,A
"Brunnsparken, Göteborg",9022014001760005,57.706585,11.968768,12010,C1
"Kungälv resecentrum, Kungälv",9022014014001008,57.871888,11.968768,1322,8
"Sigelhult, Uddevalla",9021014021774000,58.330967,11.968777,57,
"Köpstaden, Kungsbacka",9022014019452001,57.411955,11.968849,1275,A
"Wavrinskys Plats, Göteborg",9022014007340008,57.689362,11.968858,12010,H
"Kungälv resecentrum, Kungälv",9022014014001009,57.871906,11.968867,1322,9
"Sigelhult, Uddevalla",9022014021774002,58.330886,11.968867,57,B
"Kungälv resecentrum, Kungälv",9022014014001010,57.871942,11.968975,1322,10
"Wavrinskys Plats, Göteborg",9022014007340007,57.688490,11.969020,12010,G
"Wavrinskys Plats, Göteborg",9022014007340006,57.688526,11.969164,12010,F
"Södermalmsgatan, Göteborg",9022014006630001,57.678728,11.969200,1275,A
"Vasaplatsen, Göteborg",9022014007300003,57.699538,11.969254,12010,C
"Södermalmsgatan, Göteborg",9021014006630000,57.678701,11.969398,1275,
"Vasaplatsen, Göteborg",9022014007300004,57.699115,11.969425,12010,D
"Brunnsparken, Göteborg",9022014001760004,57.707178,11.969488,12010,B2
"Myren, Uddevalla",9022014021352001,58.368434,11.969524,267,A
"Kungsportsplatsen, Göteborg",9022014004090001,57.704203,11.969569,12010,A
"Södermalmsgatan, Göteborg",9022014006630002,57.678674,11.969586,1275,B
"Kungsportsplatsen, Göteborg",9022014004090004,57.703834,11.969730,12010,D
"Kungsportsplatsen, Göteborg",9021014004090000,57.704023,11.969739,12010,
"Kungsportsplatsen, Göteborg",9022014004090003,57.704221,11.969739,12010,C
"Brunnsparken, Göteborg",9022014001760006,57.706702,11.969775,12010,C2
"Vasaplatsen, Göteborg",9021014007300000,57.699124,11.969775,12010,
"Kungsportsplatsen, Göteborg",9022014004090002,57.703843,11.969919,12010,B
"Vasaplatsen, Göteborg",9022014007300002,57.698899,11.969946,12010,B
"Lasarettsentrén Kungälv, Kungälv",9022014014152003,57.878405,11.969955,37,C
"Ödeborg Bruksskolan, Färgelanda",9021014070018000,58.545593,11.969964,265,
"Brunnsbotorget, Göteborg",9022014001740004,57.727278,11.969991,1275,D
"Ödeborg Bruksskolan, Färgelanda",9022014070018001,58.545611,11.970018,265,A
"Lasarettsentrén Kungälv, Kungälv",9021014014152000,57.878108,11.970027,37,
"Lasarettsentrén Kungälv, Kungälv",9022014014152001,57.877955,11.970027,37,A
"Brunnsbotorget, Göteborg",9022014001740003,57.727485,11.970054,1275,C
"Törsängen, Dals-Ed",9022014044407002,58.868782,11.970063,66,B
"Törsängen, Dals-Ed",9021014044407000,58.868755,11.970117,66,
"Törsängen, Dals-Ed",9022014044407001,58.868720,11.970171,66,A
"Myren, Uddevalla",9021014021352000,58.368937,11.970207,267,
"Nordstan, Göteborg",9022014004945003,57.709399,11.970458,6557,C
"Vasaplatsen, Göteborg",9022014007300001,57.698917,11.970467,12010,A
"Brunnsbotorget, Göteborg",9021014001740000,57.727467,11.970530,1275,
"Hermelingatan, Kungälv",9022014014090001,57.893075,11.970539,55,A
"Brunnsbotorget, Göteborg",9022014001740002,57.727521,11.970557,1275,B
"Hermelingatan, Kungälv",9021014014090000,57.893084,11.970593,55,
"Hermelingatan, Kungälv",9022014014090002,57.893084,11.970629,55,B
"Backered, Göteborg",9022014001230002,57.848588,11.970638,265,B
"Backered, Göteborg",9021014001230000,57.848714,11.970665,265,
"Backered, Göteborg",9022014001230001,57.848821,11.970674,265,A
"Högen, Stenungsund",9022014015241002,58.092285,11.970683,265,B
"Nordstan, Göteborg",9021014004945000,57.709246,11.970791,6557,
"Högen, Stenungsund",9021014015241000,58.092375,11.970845,265,
"Myren, Uddevalla",9022014021352002,58.369441,11.970917,267,B
"Nils Ericson Terminalen, Göteborg",9022014004940020,57.709911,11.970989,1275,20
"Högen, Stenungsund",9022014015241001,58.092465,11.971007,265,A
"Hägnan, Kungälv",9021014014203000,57.926254,11.971052,55,
"Hägnan, Kungälv",9022014014203001,57.926254,11.971052,55,A
"Nordstan, Göteborg",9022014004945001,57.708859,11.971079,6557,A
"Olshammarsgatan, Göteborg",9022014005155002,57.755253,11.971232,1275,B
"Jordliden, Kungälv",9022014014161002,57.882891,11.971250,1322,B
"Jordliden, Kungälv",9021014014161000,57.882486,11.971276,1322,
"Nils Ericson Terminalen, Göteborg",9022014004940019,57.709579,11.971285,1275,19
"Eklanda skola, Mölndal",9022014012248002,57.650699,11.971285,1275,B
"Jordliden, Kungälv",9022014014161001,57.882064,11.971330,1322,A
"Manufakturgatan, Göteborg",9022014004720001,57.722217,11.971375,1275,A
"Eklanda skola, Mölndal",9021014012248000,57.650672,11.971420,1275,
"Brunnsbotorget, Göteborg",9022014001740001,57.727584,11.971447,1275,A
"Manufakturgatan, Göteborg",9021014004720000,57.722163,11.971447,1275,
"Nils Ericson Terminalen, Göteborg",9022014004940010,57.709938,11.971456,1275,10
"Manufakturgatan, Göteborg",9022014004720002,57.722109,11.971510,1275,B
"Eklanda skola, Mölndal",9022014012248001,57.650645,11.971555,1275,A
"Nils Ericson Terminalen, Göteborg",9022014004940038,57.710792,11.971708,1275,38
"Isbadet Oasen, Kungälv",9021014014113000,57.871816,11.971726,55,
"Isbadet Oasen, Kungälv",9022014014113001,57.871816,11.971726,55,A
"Nils Ericson Terminalen, Göteborg",9022014004940037,57.710729,11.971744,1275,37
"Kungälvs sjukhus, Kungälv",9022014014150001,57.877857,11.971771,1322,A
"Nils Ericson Terminalen, Göteborg",9022014004940036,57.710675,11.971780,1275,36
"Nils Ericson Terminalen, Göteborg",9022014004940035,57.710612,11.971816,1275,35
"Kungälvs sjukhus, Kungälv",9021014014150000,57.877911,11.971834,1322,
"Nils Ericson Terminalen, Göteborg",9022014004940034,57.710558,11.971843,1275,34
"Olshammarsgatan, Göteborg",9022014005155003,57.755540,11.971861,1275,C
"Nils Ericson Terminalen, Göteborg",9022014004940033,57.710495,11.971879,1275,33
"Nils Ericson Terminalen, Göteborg",9022014004940004,57.709659,11.971897,1275,4
"Kungälvs sjukhus, Kungälv",9022014014150002,57.877955,11.971897,1322,B
"Nils Ericson Terminalen, Göteborg",9022014004940032,57.710441,11.971915,1275,32
"Olshammarsgatan, Göteborg",9021014005155000,57.755307,11.971915,1275,
"Nils Ericson Terminalen, Göteborg",9022014004940031,57.710379,11.971942,1275,31
"Nils Ericson Terminalen, Göteborg",9022014004940030,57.710325,11.971978,1275,30
"Nils Ericson Terminalen, Göteborg",9022014004940029,57.710280,11.972014,1275,29
